,education_id,user_id,is_bad_user_v1,is_bad_user_v2,is_platform_user,uri,campus,startdate,enddate,degree,degree_level,field,sequenceno,degree_raw,field_raw,campus_cleaned,university_priname_usa,university_priname_world,university_priname,university_name,universityurl,universityuri,location_country,university_location,campus_country_v1,university_country,world_rank,us_rank,rsid,school_name,parent_rsid,parent_school_name,school_prestige,description
3821,-6049043750839898033,12843208,False,False,False,linkedin.com/in/andre-na-205956b9,UCL,2017-01-01,2017-01-31,Bachelor,3,empty,2,Bachelor's Degree,Exchange Student,ucl,,UCL,University College London,University College London,,,,,United Kingdom,United Kingdom,16.0,,-934570.0,ucl,-934570.0,university college london,0.977476,
3822,4122162421413585830,621716973,False,False,False,linkedin.com/in/marypattonsdavis,Peking University,2007-01-01,2007-01-01,empty,0,empty,3,,Chinese Language,peking university,,Peking University,Peking University,Peking University,,,China,"北京, Beijing",,China,23.0,,-764646.0,peking university,-764646.0,peking university,0.982596,
3823,1719460256313834813,736345649,False,False,False,linkedin.com/in/sirchill,Union County Magnet High School,2004-01-01,2008-01-01,empty,0,empty,1,,,union county magnet high school,,,Cornell University,Cornell University,https://www.linkedin.com/school/cornell-university/,linkedin.com/school/cornell-university,,,United States,United States,,,-6900098.0,union county magnet high school,-6900098.0,union county vocational technical school,0.384592,
3824,6657349643078489712,375107252,False,False,False,linkedin.com/in/ankur-shrestha,University of Cincinnati,,,Master,4,Engineering,2,Master of Science - MS,Chemical Engineering,university of cincinnati,University of Cincinnati,University of Cincinnati,UC Blue Ash College,UC Blue Ash College,https://www.linkedin.com/school/university-of-cincinnati/,linkedin.com/school/university-of-cincinnati,United States,"Cincinnati, Ohio",United States,,257.0,292.0,-1053419.0,university of cincinnati,-1053419.0,university of cincinnati,0.94071,
3825,3153592005376513491,593365745,False,False,False,linkedin.com/in/drew-haven-9110981,Stanford University,2008-01-01,2011-01-31,Master,4,Engineering,2,MS,Computer Science,stanford university,Stanford University,Stanford University,Stanford University,Stanford University,,,United States,"Stanford, CA",United States,United States,2.0,4.0,-237244.0,stanford university,-237244.0,stanford university,0.972616,
3826,-2493107342023528939,172690137,False,False,False,linkedin.com/in/ndittberner,Munich University of Applied Sciences,2006-01-01,2008-01-01,Master,4,empty,2,Master’s Degree,,munich university of applied sciences,,,Hochschule München,Hochschule München,https://www.linkedin.com/school/hochschule-muenchen/,linkedin.com/school/hochschule-muenchen,,,Germany,,,,-17080.0,hochschule münchen university of applied sciences,-17080.0,hochschule für angewandte wissenschaften münchen,-0.521954,
3827,-1080722068613239765,1014822106,False,False,False,linkedin.com/in/shahad-a-03b9b816a,"California State University, Northridge",2011-01-01,2016-01-31,Bachelor,3,Engineering,2,Bachelor of Engineering - BS,Civil Engineering,california state university northridge,"California State University, Northridge",,California State University Northridge,California State University Northridge,,,United States,"Northridge, CA",United States,,,391.0,-1285185.0,california state university northridge,-1285185.0,california state university northridge,-0.709388,
3828,2891144421755206450,631467036,False,False,False,linkedin.com/in/andrewr0se,University of Guelph,2007-01-01,2011-01-01,Bachelor,3,empty,1,"Bachelor’s Degree, Arts",,university of guelph,,University of Guelph,Lang School of Business and Economics University of Guelph,Lang School of Business and Economics University of Guelph,,,Canada,"Guelph, on",Canada,,532.0,,-579579.0,university of guelph,-579579.0,university of guelph,0.948664,
3829,8512124438956788499,367150214,False,False,False,linkedin.com/in/scotttch,New York University,,,empty,0,empty,2,,,new york university,New York University,New York University,New York University,New York University,https://www.linkedin.com/school/new-york-university/,linkedin.com/school/new-york-university,United States,"New York, NY",United States,United States,26.0,27.0,-1165410.0,new york university,-1165410.0,new york university,0.966242,
3830,-3916785430834710664,600489420,False,False,False,linkedin.com/in/amy--grimes,,,,empty,0,empty,2,,,,,,,,,,,,,,,,,,,,,
3831,-334936143256344572,208234934,False,False,False,linkedin.com/in/anna-poon,The Bishop's School,2017-01-01,2021-01-31,High School,1,empty,1,High School Diploma,,the bishop s school,,,,the bishop s school,,,,,India,,,,-19134884.0,the bishop s school,-19134884.0,,-0.338362,
3832,1732881312369135633,410432515,False,False,False,linkedin.com/in/anna-reed-2658641b0,The University of Manchester,2011-01-01,2014-01-31,empty,0,Business,1,,"Business Administration, Management and Operations",the university of manchester,Manchester University,University of Manchester,The University of Manchester,The University of Manchester,,,Jamaica,Manchester,United Kingdom,United Kingdom,51.0,542.0,-1096721.0,the university of manchester,-1096721.0,the university of manchester,0.975062,
3833,5305994527554440218,299283949,False,False,False,linkedin.com/in/thomas-scruggs-819873141,Carleton College,2015-01-01,2019-01-31,empty,0,empty,2,,,carleton college,Carleton College,,Carleton College,Carleton College,,,United States,"Northfield, mn",United States,United States,,36.0,-812660.0,carleton college,-812660.0,carleton college,-0.234308,
3834,-8411746616851485262,205773584,False,False,False,linkedin.com/in/gdoddsdesign,"University of California, Los Angeles",2001-01-01,2005-01-31,empty,0,empty,1,,,university of california los angeles,"University of California, Los Angeles","University of California, Los Angeles",UCLA Anderson School of Management,UCLA Anderson School of Management,,,United States,"Los Angeles, CA",United States,,15.0,26.0,-1083701.0,university of california los angeles,-1083701.0,university of california los angeles,0.970972,UCLA Regent Scholar
3835,5640212404172329966,137668799,False,False,False,linkedin.com/in/alessandramarinetti,Portland State University,,,empty,0,Business,5,Certificate Program,Human Resources Management,portland state university,Portland State University,Portland State University,College of Urban and Public Affairs Portland State University,College of Urban and Public Affairs Portland State University,https://www.linkedin.com/school/portland-state-university/,linkedin.com/school/portland-state-university,United States,"Portland, or",United States,,938.0,470.0,-576171.0,portland state university,-576171.0,portland state university,0.828056,
3836,3356842713922302464,587538890,False,False,False,linkedin.com/in/adan-falcon,San Francisco State University,2014-01-01,2016-01-31,Master,4,empty,1,Master of Arts (M.A.),Comparative Literature,san francisco state university,San Francisco State University,,San Francisco State University,San Francisco State University,,,United States,"San Francisco, ca",United States,United States,,478.0,-533462.0,san francisco state university,-533462.0,san francisco state university,-0.605584,
3837,7019921641197199920,351260257,False,False,False,linkedin.com/in/viktoriahensler,Memorial University of Newfoundland,2016-01-01,2016-01-01,empty,0,empty,3,"Semester Abroad, Communications Studies",,memorial university of newfoundland,,Memorial University of Newfoundland,Memorial University of Newfoundland,Memorial University of Newfoundland,,,,,,Canada,556.0,,-598941.0,memorial university of newfoundland,-598941.0,memorial university of newfoundland,0.94228,
3838,-933936204465122745,92481496,False,False,False,linkedin.com/in/jessicashi605,Columbia University in the City of New York,2020-01-01,2024-01-31,empty,0,empty,3,,,columbia university in the city of new york,Columbia University,Columbia University,Columbia University in the City of New York,Columbia University in the City of New York,,,United States,"New York, NY",United States,United States,17.0,15.0,-1233791.0,columbia university,-1233791.0,columbia university in the city of new york,0.969346,
3839,3636935313852708571,519671471,False,False,False,linkedin.com/in/lucia-r,American Institute of Monterrey,,,High School,1,empty,1,High School,Studied until 9th grade,american institute of monterrey,,,,american institute of monterrey,,,,,,,,,,,,,,
3840,-4812464806532279650,218061309,False,False,False,linkedin.com/in/adam-woolhouse,University of Otago,2008-01-01,2010-01-01,Bachelor,3,Marketing,2,Bachelor’s Degree,Marketing,university of otago,,University of Otago,University of Otago,University of Otago,https://www.linkedin.com/school/university-of-otago/,linkedin.com/school/university-of-otago,New Zealand,"Dunedin, Otago",New Zealand,New Zealand,233.0,,-1354088.0,university of otago,-1354088.0,university of otago,0.969348,
3841,-4616643396929340534,215805511,False,False,False,linkedin.com/in/ashley-bair-,Shippensburg University of Pennsylvania,2007-01-01,2011-01-31,empty,0,Education,1,Elementary Education,Reading Teacher Education,shippensburg university of pennsylvania,Shippensburg University,,Shippensburg University of Pennsylvania,Shippensburg University of Pennsylvania,,,United States,"Shippensburg, pa",United States,United States,,741.0,-696279.0,shippensburg university of pennsylvania,-6168075.0,shippensburg university of pennsylvania,,
3842,2821302859432495621,227397857,False,False,False,linkedin.com/in/karan-sawhney-b2151921,Kurukshetra University,2004-01-01,2008-01-01,Bachelor,3,empty,1,BTech,"Electronics and Communication, Honours",kurukshetra university,,,Kurukshetra University,Kurukshetra University,,,,,,India,,,-1310655.0,kurukshetra university,-1310655.0,,-0.86344,
3843,3406908542777874078,659137425,False,False,False,linkedin.com/in/dinesh-suthar-12672b31,M.V.M's Degree College of Commerce & Science,,,empty,0,empty,1,,,m v m s degree college of commerce science,,,,m v m s degree college of commerce science,,,,,,,,,,,,,,
3844,-539425606340949226,698590738,False,False,False,linkedin.com/in/pm100,Bellarmine College Preparatory,2005-01-01,2009-01-01,High School,1,empty,1,High School Diploma,,bellarmine college preparatory,,,,bellarmine college preparatory,,,,,United States,,,,-1410732.0,bellarmine college preparatory,-1410732.0,,-0.305726,
3845,-2492571730587763943,321423008,False,False,False,linkedin.com/in/tony-tai-b6a0502,The Wharton School,,,Bachelor,3,Business,1,BS,"Economics, concentration in Management",the wharton school,,,The Wharton School,The Wharton School,,,,,United States,,,,-147955.0,the wharton school,-922207.0,university of pennsylvania,,
3846,2334227683767284105,593504925,False,False,False,linkedin.com/in/%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD%EF%B7%BD,"University of California, Berkeley",2011-01-01,2015-01-01,empty,0,empty,1,,,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,https://www.linkedin.com/school/uc-berkeley/,linkedin.com/school/uc-berkeley,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,
3847,8479868038379503963,288031072,False,False,False,linkedin.com/in/johnella-smith-0b021628,Capella University,2018-01-01,2020-01-31,empty,0,empty,2,,,capella university,,,Capella University,Capella University,,,United States,"Minneapolis, MN",United States,,,,-69424.0,capella university,-69424.0,capella university,-0.658508,
3848,-8916508934392386669,683154410,False,False,False,linkedin.com/in/jayjongjekim,Brown University,2011-01-01,2017-01-31,empty,0,empty,3,,,brown university,Brown University,Brown University,Brown University,Brown University,,,United States,"Providence, Rhode Island",United States,United States,61.0,5.0,-1128041.0,brown university,-1128041.0,brown university,0.96899,
3849,-1762682171555876,575124394,False,False,False,linkedin.com/in/agnoster,Technische Universität Berlin,2009-01-01,2011-01-01,empty,0,empty,2,,,technische universität berlin,,Technical University of Berlin,Technische Universität Berlin,Technische Universität Berlin,https://de.linkedin.com/school/tuberlin/,linkedin.com/school/tuberlin,Germany,"Berlin, Berlin",Germany,Germany,142.0,,-289446.0,technische universität berlin,-289446.0,technische universität berlin,0.972574,
